Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
22.581	41.102	0.000	1.291	0.033	1642.516	-0.047
22.643	40.627	0.000	1.283	0.033	1627.894	-0.049
22.706	40.158	0.000	1.250	0.025	1640.079	-0.046
22.768	39.696	0.006	1.201	0.033	1629.113	-0.046
22.831	39.336	-0.006	1.160	0.033	1640.079	-0.044
22.893	39.026	0.000	1.111	0.033	1626.676	-0.045
22.956	38.868	0.000	1.054	0.025	1638.861	-0.045
23.018	38.898	0.000	1.004	0.033	1630.331	-0.046
23.081	39.312	0.006	0.963	0.041	1640.079	-0.046
23.143	39.763	-0.006	0.931	0.033	1629.113	-0.045
23.206	39.994	-0.006	0.906	0.033	1638.861	-0.043
23.269	40.183	0.000	0.890	0.041	1636.424	-0.043
23.331	40.384	0.000	0.873	0.033	1638.861	-0.045
23.394	40.560	0.006	0.890	0.033	1633.987	-0.043
23.456	40.725	0.012	0.890	0.025	1635.205	-0.045
23.519	40.859	0.000	0.898	0.025	1637.642	-0.043
23.581	40.986	0.006	0.906	0.025	1636.424	-0.043
23.644	41.059	0.012	0.914	0.033	1636.424	-0.040
23.706	41.120	0.006	0.923	0.033	1637.642	-0.041
23.769	41.133	0.000	0.939	0.049	1641.297	-0.043
23.832	41.151	0.000	0.939	0.033	1633.987	-0.044
23.894	41.120	-0.006	0.947	0.033	1638.861	-0.041
23.957	41.072	-0.006	0.955	0.033	1636.424	-0.041
24.019	41.047	0.000	0.963	0.016	1642.516	-0.043
24.082	41.005	-0.006	0.972	0.033	1633.987	-0.041
24.144	40.974	0.006	0.947	0.033	1641.297	-0.041
24.207	40.919	-0.006	0.955	0.016	1633.987	-0.039
24.269	40.877	0.006	0.947	0.025	1644.953	-0.041
24.332	40.828	0.000	0.947	0.025	1631.550	-0.041
24.394	40.785	0.000	0.939	0.041	1640.079	-0.045
24.457	40.792	0.000	0.931	0.025	1631.550	-0.041
24.520	40.865	-0.006	0.931	0.041	1643.734	-0.043
24.582	41.547	0.000	0.939	0.041	1630.331	-0.043
24.645	41.613	0.006	0.963	0.025	1643.734	-0.043
24.707	41.839	0.006	0.988	0.033	1629.113	-0.046
24.770	41.997	0.000	1.004	0.033	1646.171	-0.041
24.832	42.161	0.000	1.037	0.033	1629.113	-0.045
24.895	42.247	0.006	1.062	0.033	1644.953	-0.046
24.957	42.301	-0.006	1.119	0.033	1631.550	-0.045
25.020	42.308	0.000	1.144	0.033	1644.953	-0.045
25.083	42.222	0.000	1.160	0.025	1630.331	-0.045
25.145	42.015	0.000	1.193	0.033	1642.516	-0.046
25.208	41.711	-0.006	1.217	0.033	1626.676	-0.046
25.270	41.321	0.006	1.226	0.025	1642.516	-0.047
25.333	40.907	0.000	1.193	0.025	1629.113	-0.047
25.395	40.463	0.006	1.176	0.025	1641.297	-0.047
25.458	40.043	-0.006	1.144	0.033	1627.894	-0.047
25.520	39.690	0.000	1.103	0.041	1642.516	-0.045
25.583	39.379	0.000	1.062	0.041	1629.113	-0.047
25.645	39.123	-0.006	1.029	0.033	1641.297	-0.046
25.708	38.898	0.000	0.963	0.033	1626.676	-0.046
25.771	38.819	0.012	0.906	0.025	1641.297	-0.045
25.833	38.837	0.000	0.873	0.033	1629.113	-0.044
25.896	39.483	0.012	0.832	0.033	1640.079	-0.045
25.958	39.708	0.006	0.832	0.033	1625.457	-0.045
26.021	39.903	0.006	0.808	0.049	1642.516	-0.044
26.083	40.073	-0.006	0.791	0.041	1630.331	-0.044
26.146	40.256	0.000	0.791	0.033	1641.297	-0.044
26.208	40.426	-0.006	0.783	0.041	1627.894	-0.044
26.271	40.591	-0.006	0.783	0.033	1638.861	-0.043
26.334	40.719	0.000	0.800	0.033	1632.768	-0.043
26.396	40.859	0.006	0.800	0.033	1637.642	-0.045
26.459	40.986	0.000	0.816	0.033	1631.550	-0.044
26.521	41.066	0.000	0.808	0.049	1638.861	-0.043
26.584	41.126	0.000	0.816	0.025	1633.987	-0.043
26.646	41.114	0.000	0.832	0.041	1636.424	-0.043
26.709	41.029	0.012	0.841	0.033	1633.987	-0.041
26.771	40.907	0.000	0.841	0.041	1635.205	-0.044
26.834	40.834	0.000	0.824	0.041	1635.205	-0.041
26.896	40.785	0.012	0.832	0.033	1635.205	-0.043
26.959	41.059	0.000	0.824	0.025	1633.987	-0.045
27.022	40.725	0.000	0.816	0.033	1635.205	-0.040
27.084	40.694	0.000	0.824	0.025	1636.424	-0.040
27.147	40.639	0.006	0.824	0.041	1635.205	-0.043
27.209	40.694	0.000	0.824	0.025	1635.205	-0.045
27.272	40.779	0.006	0.832	0.033	1635.205	-0.043
27.334	41.273	0.006	0.841	0.025	1637.642	-0.044
27.397	41.461	0.000	0.857	0.041	1635.205	-0.044
27.459	41.662	-0.006	0.882	0.033	1635.205	-0.044
27.522	41.845	0.006	0.914	0.025	1633.987	-0.041
27.585	42.034	-0.006	0.955	0.033	1638.861	-0.044
27.647	42.149	-0.006	0.963	0.041	1632.768	-0.046
27.710	42.210	0.006	1.004	0.033	1638.861	-0.045
27.772	42.216	0.000	1.045	0.033	1632.768	-0.045
27.835	42.070	0.000	1.062	0.033	1643.734	-0.046
27.897	41.833	0.000	1.070	0.033	1631.550	-0.046
27.960	41.534	-0.006	1.086	0.025	1641.297	-0.047
28.022	41.133	0.000	1.095	0.041	1632.768	-0.045
28.085	40.755	-0.006	1.062	0.025	1643.734	-0.046
28.147	40.390	0.000	1.037	0.033	1631.550	-0.045
28.210	40.049	0.000	1.037	0.033	1642.516	-0.046
28.273	39.775	0.000	0.996	0.033	1629.113	-0.045
28.335	39.489	0.006	0.955	0.025	1643.734	-0.046
28.398	39.245	0.006	0.923	0.041	1630.331	-0.044
