Time (ms),Ch1 V,Ch2 V,Ch1 A,Ch2 A,RPM,Torque,range,J,,,,
1941.489,0,0.006,0.013,-0.007,0.818,-0.003,0,-0.01555163029,0,,,
1941.552,0.006,0,0.021,0.018,-0.401,-0.001,0,-0.005183876763,0,,,
1941.615,-0.012,0,0.021,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1941.677,-0.006,0,0.013,0.01,-0.401,-0.001,0,-0.005183876763,0,,,
1941.74,0.006,0.006,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1941.802,-0.006,-0.006,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1941.865,0,0,0.013,-0.007,0.818,-0.004,0,-0.02073550705,0,,,
1941.927,0.006,0.006,0.013,0.002,-1.619,-0.004,0,-0.02073550705,0,,,
1941.99,0,0,0.013,0.01,-1.619,-0.004,0,-0.02073550705,0,,,
1942.052,0.006,0,0.013,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1942.115,0,0,0.03,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1942.177,0.006,0,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1942.24,0.006,0,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1942.303,0,0,0.021,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1942.365,-0.006,0,0.005,0.01,2.036,-0.003,0,-0.01555163029,0,,,
1942.428,0,0,0.021,0.018,0.818,-0.004,0,-0.02073550705,0,,,
1942.49,0.006,0,0.021,-0.007,-1.619,-0.005,0,-0.02591938381,0,,,
1942.553,0,0,0.03,0.01,-0.401,-0.003,0,-0.01555163029,0,,,
1942.615,-0.012,0,0.013,0.01,0.818,-0.003,0,-0.01555163029,0,,,
1942.678,0,-0.006,0.013,-0.007,-0.401,-0.005,0,-0.02591938381,0,,,
1942.74,-0.006,0,0.013,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1942.803,0,0,0.021,0.002,3.255,-0.004,0,-0.02073550705,0,,,
1942.866,0,0,0.021,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1942.928,-0.006,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1942.991,0,0,0.005,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1943.053,0,0,0.03,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1943.116,-0.006,-0.006,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1943.178,-0.012,0,0.021,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1943.241,-0.006,0,0.013,-0.007,0.818,-0.004,0,-0.02073550705,0,,,
1943.303,0,0.006,0.013,-0.007,0.818,-0.003,0,-0.01555163029,0,,,
1943.366,0,0,0.021,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1943.428,-0.006,0.006,0.021,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1943.491,0,0.012,0.005,0.002,-1.619,-0.003,0,-0.01555163029,0,,,
1943.554,-0.006,0.006,0.03,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1943.616,0,0.006,0.013,0.002,-0.401,-0.003,0,-0.01555163029,0,,,
1943.679,0,0,0.021,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1943.741,-0.006,0,0.013,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1943.804,0,-0.006,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1943.866,0.006,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1943.929,0.006,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1943.991,-0.006,0.006,0.03,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1944.054,0,0.006,0.021,0.002,-0.401,-0.003,0,-0.01555163029,0,,,
1944.117,0,0,0.013,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1944.179,-0.006,0,0.021,0.002,-0.401,-0.003,0,-0.01555163029,0,,,
1944.242,-0.006,0,0.021,-0.007,-0.401,-0.004,0,-0.02073550705,0,,,
1944.304,0,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1944.367,0,0,0.013,0.002,-1.619,-0.004,0,-0.02073550705,0,,,
1944.429,0.006,-0.006,0.021,0.018,-0.401,-0.005,0,-0.02591938381,0,,,
1944.492,0,0,0.005,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1944.554,0,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1944.617,-0.006,0.006,0.021,-0.007,-0.401,-0.003,0,-0.01555163029,0,,,
1944.679,0,0.006,0.013,0.002,-1.619,-0.006,0,-0.03110326058,0,,,
1944.742,0.006,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1944.805,0,0,0.013,-0.007,-0.401,-0.004,0,-0.02073550705,0,,,
1944.867,0,0.006,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1944.93,-0.012,-0.006,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1944.992,0,0.012,0.021,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1945.055,0.012,-0.006,0.013,-0.007,-0.401,-0.005,0,-0.02591938381,0,,,
1945.117,0,0.006,0.013,0.01,2.036,-0.003,0,-0.01555163029,0,,,
1945.18,-0.006,0.006,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1945.242,0,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1945.305,0,-0.006,0.03,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1945.368,-0.006,0,0.013,-0.015,2.036,-0.004,0,-0.02073550705,0,,,
1945.43,-0.006,0,0.005,0.01,-0.401,-0.003,0,-0.01555163029,0,,,
1945.493,0.006,0.006,0.021,-0.007,-0.401,-0.003,0,-0.01555163029,0,,,
1945.555,-0.006,0.012,0.021,0.002,2.036,-0.004,0,-0.02073550705,0,,,
1945.618,0,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1945.68,-0.006,0.006,0.021,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1945.743,-0.012,0.006,0.021,0.002,2.036,-0.004,0,-0.02073550705,0,,,
1945.805,0.006,0,0.03,-0.007,-0.401,-0.005,0,-0.02591938381,0,,,
1945.868,0,0,0.005,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1945.93,0,0.006,0.021,0.002,-1.619,-0.004,0,-0.02073550705,0,,,
1945.993,-0.006,0,0.005,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1946.056,0,0.006,0.021,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1946.118,0,0.006,0.03,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1946.181,0.006,0,0.005,-0.007,-0.401,-0.005,0,-0.02591938381,0,,,
1946.243,0,0.006,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1946.306,-0.006,0,0.021,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1946.368,-0.006,0.006,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1946.431,0.006,0,0.005,-0.007,2.036,-0.005,0,-0.02591938381,0,,,
1946.493,-0.006,-0.006,0.021,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1946.556,0,0.006,0.021,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1946.619,0.006,-0.006,0.021,-0.007,-0.401,-0.006,0,-0.03110326058,0,,,
1946.681,-0.006,0.006,0.013,-0.007,-0.401,-0.007,0,-0.03628713734,0,,,
1946.744,0,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1946.806,0.006,-0.006,0.021,-0.007,0.818,-0.004,0,-0.02073550705,0,,,
1946.869,0,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1946.931,-0.006,0,0.013,0.018,0.818,-0.005,0,-0.02591938381,0,,,
1946.994,-0.006,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1947.056,0.006,0,0.013,-0.015,0.818,-0.005,0,-0.02591938381,0,,,
1947.119,0.006,0,0.021,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1947.181,0,0,0.013,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1947.244,0,0,0.005,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1947.307,0.006,0,0.013,0.01,0.818,-0.007,0,-0.03628713734,0,,,
1947.369,-0.006,0,0.021,0.018,-1.619,-0.004,0,-0.02073550705,0,,,
1947.432,0,0.006,0.013,-0.007,2.036,-0.006,0,-0.03110326058,0,,,
1947.494,-0.006,0,0.013,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1947.557,0,0.006,0.005,-0.007,0.818,-0.006,0,-0.03110326058,0,,,
1947.619,0.012,0,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1947.682,0.006,-0.006,0.005,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1947.744,0,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1947.807,0,0,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1947.87,0.006,0,0.038,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1947.932,0,0,0.013,0.01,-0.401,-0.006,0,-0.03110326058,0,,,
1947.995,-0.006,0,0.005,0.002,-1.619,-0.006,0,-0.03110326058,0,,,
1948.057,0.006,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1948.12,0.006,0,0.021,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1948.182,0.006,-0.006,0.021,0.002,0.818,-0.007,0,-0.03628713734,0,,,
1948.245,-0.006,0,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1948.307,-0.006,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1948.37,0.006,0,0.005,-0.007,0.818,-0.005,0,-0.02591938381,0,,,
1948.432,0,0,0.021,-0.007,0.818,-0.005,0,-0.02591938381,0,,,
1948.495,0,0,0.013,-0.007,2.036,-0.007,0,-0.03628713734,0,,,
1948.558,0,0.012,0.021,-0.007,0.818,-0.006,0,-0.03110326058,0,,,
1948.62,0.006,-0.006,0.038,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1948.683,0,0,0.021,-0.007,0.818,-0.005,0,-0.02591938381,0,,,
1948.745,0,0,0.013,0.01,-1.619,-0.005,0,-0.02591938381,0,,,
1948.808,0,0,0.013,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1948.87,-0.006,0,0.021,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1948.933,0.006,0,0.021,0.002,-1.619,-0.005,0,-0.02591938381,0,,,
1948.995,0.006,0,0.03,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1949.058,0.006,0,0.005,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1949.121,0.006,-0.006,0.021,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1949.183,0,0,0.013,0.002,-0.401,-0.007,0,-0.03628713734,0,,,
1949.246,-0.006,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1949.308,-0.006,0,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1949.371,0.006,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1949.433,0,0.006,0.03,0.018,-0.401,-0.004,0,-0.02073550705,0,,,
1949.496,0,0.006,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1949.558,0,0.006,0.005,0.01,2.036,-0.005,0,-0.02591938381,0,,,
1949.621,-0.012,0.012,0.013,0.002,0.818,-0.007,0,-0.03628713734,0,,,
1949.683,0,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1949.746,0,0,0.021,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1949.809,0,0.006,0.005,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1949.871,-0.006,0,0.013,0.01,-0.401,-0.006,0,-0.03110326058,0,,,
1949.934,-0.012,0.006,0.013,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1949.996,0,0,0.021,0.01,2.036,-0.005,0,-0.02591938381,0,,,
1950.059,-0.006,0,0.013,0.01,-0.401,-0.007,0,-0.03628713734,0,,,
1950.121,-0.006,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1950.184,0,0.006,0.021,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1950.246,0.012,0,0.013,0.002,-1.619,-0.005,0,-0.02591938381,0,,,
1950.309,0,0,0.013,-0.007,0.818,-0.004,0,-0.02073550705,0,,,
1950.372,0,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1950.434,-0.006,0.006,0.03,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1950.497,0,0,0.021,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1950.559,0,0.012,0.021,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1950.622,0.006,0.006,0.03,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1950.684,0,0.006,0.021,0.002,-0.401,-0.006,0,-0.03110326058,0,,,
1950.747,0,0.006,0.021,0.002,3.255,-0.007,0,-0.03628713734,0,,,
1950.809,-0.006,0,0.013,0.002,-1.619,-0.005,0,-0.02591938381,0,,,
1950.872,0,0,0.03,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1950.934,0,-0.012,0.005,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1950.997,0,0.006,0.013,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1951.06,-0.006,0,0.021,0.01,-0.401,-0.007,0,-0.03628713734,0,,,
1951.122,0,0.012,0.021,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1951.185,0,-0.006,0.013,0.002,-0.401,-0.006,0,-0.03110326058,0,,,
1951.247,0.006,0,0.013,-0.007,-0.401,-0.004,0,-0.02073550705,0,,,
1951.31,0.006,0,0.013,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1951.372,0,0,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1951.435,0,0,0.013,0.002,-0.401,-0.006,0,-0.03110326058,0,,,
1951.497,0,0,0.03,0.018,-0.401,-0.004,0,-0.02073550705,0,,,
1951.56,0,0,0.013,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1951.623,-0.006,0,0.03,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1951.685,-0.006,-0.006,0.03,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1951.748,0.006,0,0.013,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1951.81,0.006,0,0.03,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1951.873,0,0.012,0.021,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1951.935,0.006,0.006,0.03,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1951.998,0,0.006,0.013,0.01,-1.619,-0.006,0,-0.03110326058,0,,,
1952.06,-0.006,0,0.005,0.01,-0.401,-0.009,0,-0.04665489086,0,,,
1952.123,-0.006,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1952.185,0.006,0,0.021,0.002,-0.401,-0.006,0,-0.03110326058,0,,,
1952.248,-0.006,0,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1952.311,0,0,0.013,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1952.373,0,-0.006,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1952.436,0.006,0,0.005,-0.007,0.818,-0.006,0,-0.03110326058,0,,,
1952.498,0,0,0.013,0.002,2.036,-0.006,0,-0.03110326058,0,,,
1952.561,0,-0.006,0.005,0.01,0.818,-0.007,0,-0.03628713734,0,,,
1952.623,0,0.006,0.013,0.01,2.036,-0.005,0,-0.02591938381,0,,,
1952.686,0,0,0.021,0.002,-0.401,-0.006,0,-0.03110326058,0,,,
1952.748,-0.006,0.006,0.021,0.002,0.818,-0.007,0,-0.03628713734,0,,,
1952.811,0,0,0.021,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1952.874,0,0,0.03,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1952.936,0,0,0.021,0.018,0.818,-0.006,0,-0.03110326058,0,,,
1952.999,0.006,0,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1953.061,0,0,0.021,0.002,-0.401,-0.007,0,-0.03628713734,0,,,
1953.124,-0.006,0,0.03,0.002,-1.619,-0.006,0,-0.03110326058,0,,,
1953.186,0.006,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1953.249,0.006,0,0.013,0.002,-1.619,-0.005,0,-0.02591938381,0,,,
1953.311,-0.006,0,0.013,0.018,0.818,-0.003,0,-0.01555163029,0,,,
1953.374,-0.006,0.006,0.021,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1953.436,0.006,0,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1953.499,-0.012,-0.006,0.013,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1953.562,0,0,0.013,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1953.624,0,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1953.687,0,0.006,0.013,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1953.749,-0.006,0.006,0.021,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1953.812,0.006,0,0.03,0.002,-1.619,-0.004,0,-0.02073550705,0,,,
1953.874,0,0.006,0.005,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1953.937,-0.006,0.006,0.021,0.002,2.036,-0.005,0,-0.02591938381,0,,,
1953.999,-0.006,0.006,0.013,0.002,-1.619,-0.006,0,-0.03110326058,0,,,
1954.062,0,-0.006,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1954.125,0.006,0.006,0.021,0.01,-1.619,-0.004,0,-0.02073550705,0,,,
1954.187,0,-0.006,0.013,0.002,-1.619,-0.006,0,-0.03110326058,0,,,
1954.25,0,0,0.013,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1954.312,0.006,0.012,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1954.375,0,0.006,0.021,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1954.437,0,0,0.021,0.026,0.818,-0.006,0,-0.03110326058,0,,,
1954.5,0,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1954.562,0,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1954.625,0,0,0.021,-0.007,-0.401,-0.006,0,-0.03110326058,0,,,
1954.687,0,0.006,0.021,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1954.75,-0.006,0.006,0.03,-0.007,0.818,-0.005,0,-0.02591938381,0,,,
1954.813,0.006,0.006,0.013,0.002,-1.619,-0.006,0,-0.03110326058,0,,,
1954.875,0,0,0.013,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1954.938,0.006,0,0.013,0.018,-0.401,-0.004,0,-0.02073550705,0,,,
1955,0.006,0,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1955.063,0,0.006,0.021,0.002,-1.619,-0.004,0,-0.02073550705,0,,,
1955.125,0.006,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1955.188,0,0,0.005,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1955.25,0.006,0.006,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1955.313,-0.006,-0.006,0.005,0.01,0.818,-0.003,0,-0.01555163029,0,,,
1955.376,0,0,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1955.438,0,0,0.021,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1955.501,0,0.006,0.005,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1955.563,0,0.006,0.021,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1955.626,0.006,0.006,0.013,0.002,0.818,-0.006,0,-0.03110326058,0,,,
1955.688,0.006,-0.006,0.021,0.01,-1.619,-0.004,0,-0.02073550705,0,,,
1955.751,0,0,0.013,0.002,-0.401,-0.003,0,-0.01555163029,0,,,
1955.813,0,0.006,0.013,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1955.876,0,0.006,0.021,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1955.938,0.006,0,0.03,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1956.001,0,0,0.005,0.01,2.036,-0.003,0,-0.01555163029,0,,,
1956.064,0.006,0.006,0.013,0.002,-0.401,-0.003,0,-0.01555163029,0,,,
1956.126,-0.006,0.006,0.013,0.01,0.818,-0.006,0,-0.03110326058,0,,,
1956.189,0,0.006,0.013,-0.007,-0.401,-0.004,0,-0.02073550705,0,,,
1956.251,0,0,0.013,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1956.314,0,0,0.013,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1956.376,0.006,0,0.03,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1956.439,0,0,0.03,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1956.501,-0.006,0,0.03,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1956.564,0,0,0.021,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1956.627,-0.006,-0.006,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1956.689,0,0,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1956.752,-0.012,0,0.013,-0.015,-0.401,-0.003,0,-0.01555163029,0,,,
1956.814,0.006,0,0.021,0.01,-0.401,-0.005,0,-0.02591938381,0,,,
1956.877,-0.006,0,0.021,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1956.939,0.012,0,0.021,0.01,-0.401,-0.004,0,-0.02073550705,0,,,
1957.002,-0.006,0,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1957.064,0,0.006,0.021,0.01,0.818,-0.005,0,-0.02591938381,0,,,
1957.127,0,0.006,0.021,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1957.189,0,0.012,0.03,0.002,0.818,-0.004,0,-0.02073550705,0,,,
1957.252,-0.006,0,0.03,-0.007,-0.401,-0.006,0,-0.03110326058,0,,,
1957.315,0,0.006,0.021,0.01,0.818,-0.004,0,-0.02073550705,0,,,
1957.377,0,0,0.021,0.002,-0.401,-0.004,0,-0.02073550705,0,,,
1957.44,0,0,0.005,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1957.502,0,0,0.021,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1957.565,0,0,0.013,-0.007,0.818,-0.004,0,-0.02073550705,0,,,
1957.627,0,0,0.005,0.01,-0.401,-0.003,0,-0.01555163029,0,,,
1957.69,0,0,0.021,0.002,0.818,-0.003,0,-0.01555163029,0,,,
1957.752,0.006,0,0.021,0.018,-0.401,-0.004,0,-0.02073550705,0,,,
1957.815,0,-0.006,0.005,0.002,-0.401,-0.005,0,-0.02591938381,0,,,
1957.878,0,0.012,0.013,0.002,0.818,-0.005,0,-0.02591938381,0,,,
1957.94,-0.012,0.006,0.021,0.002,3.255,-0.004,0,-0.02073550705,0,,,
1958.003,0,0,0.013,0.002,0.818,-0.004,0,-0.02073550705,0,,,
